Account;date;Followers
TwitterFood;2018-02-28;838449.0
Fooddotcom;2018-02-28;29.0
newfoodeconomy;2018-02-28;5960.0
bflay;2018-02-28;2696888.0
RealCarrotFacts;2018-02-28;221848.0
NYTFood;2018-02-28;1419569.0
CivilEats;2018-02-28;92195.0
Seriouseats;2018-02-28;804420.0
RealCapnCrunch;2018-02-28;41680.0
iowagirleats;2018-02-28;15301.0
spoonuniversity;2018-02-28;17216.0
foodandwine;2018-02-28;6669736.0
epicurious;2018-02-28;2797403.0
Newsweek;2018-02-28;3420791.0
nytimes;2018-02-28;41261371.0
NBCNews;2018-02-28;5880620.0
CNN;2018-02-28;39566973.0
washingtonpost;2018-02-28;12166630.0
BBCWorld;2018-02-28;22737692.0
WSJ;2018-02-28;15577085.0
FoxNews;2018-02-28;17300150.0
ABC;2018-02-28;13552072.0
Reuters;2018-02-28;19422186.0
el_pais;2018-02-28;6572709.0
abc_es;2018-02-28;1520543.0
antena3com;2018-02-28;1355024.0
noticias_cuatro;2018-02-28;800351.0
24h_tve;2018-02-28;1263058.0
ecosdelbalon;2018-02-28;38503.0
NYT4thDownBot;2018-02-28;25967.0
baseballpro;2018-02-28;114711.0
FutbolAvanzado;2018-02-28;23187.0
NBA;2018-02-28;27358106.0
LaLiga;2018-02-28;3485202.0
AnalyseSport;2018-02-28;8571.0
Olympics;2018-02-28;6087034.0
wizard_cfc;2018-02-28;15088.0
ThatGuyTipsterr;2018-02-28;7802.0
moneyballfutbol;2018-02-28;2826.0
Multi_Apuesta;2018-02-28;50030.0
AP_Sports;2018-02-28;120074.0
sportbible;2018-02-28;1300282.0
SportsCenter;2018-02-28;35505339.0
livefolk;2018-02-28;201.0
travel;2018-02-28;6192659.0
NatGeoTravel;2018-02-28;6540318.0
TravelLeisure;2018-02-28;4013936.0
Earth_Pics;2018-02-28;8444908.0
EarthPix;2018-02-28;3030218.0
frugaltraveler;2018-02-28;516947.0
nytimestravel;2018-02-28;1141219.0
BBC_Travel;2018-02-28;982106.0
TelegraphTravel;2018-02-28;283960.0
TravelMagazine;2018-02-28;2784380.0
CNTraveler;2018-02-28;3190489.0
ThatsEarth;2018-02-28;1463869.0
chicagoideas;2018-02-28;39346.0
ViajaEnElMundo;2018-02-28;129477.0
TheBlondeSalad;2018-02-28;9931.0
kenzo;2018-02-28;319575.0
voguemagazine;2018-02-28;13656369.0
BritishVogue;2018-02-28;3606358.0
ELLEmagazine;2018-02-28;6857150.0
Cosmopolitan;2018-02-28;1724472.0
Fashionista_com;2018-02-28;2251251.0
WhoWhatWear;2018-02-28;2331229.0
TheCut;2018-02-28;1430559.0
TimesFashion;2018-02-28;2508042.0
ELLEUK;2018-02-28;1221411.0
LondonFashionWk;2018-02-28;1267117.0
VictoriasSecret;2018-02-28;11491285.0
styleinmadrid;2018-02-28;28504.0
RevistaInStyle;2018-02-28;31056.0
Sephora;2018-02-28;2384950.0
CiudadanosCs;2018-02-28;460570.0
Bcnisnotcat_;2018-02-28;51862.0
AMI__cat;2018-02-28;37292.0
TheDemocrats;2018-02-28;1426495.0
epp;2018-02-28;124954.0
ahorapodemos;2018-02-28;1322997.0
CNNPolitics;2018-02-28;2611844.0
bpolitics;2018-02-28;234781.0
ABCPolitics;2018-02-28;673622.0
MSNBC;2018-02-28;2024764.0
latimes;2018-02-28;3208637.0
thehill;2018-02-28;2996673.0
vox_es;2018-02-28;69828.0
cope_es;2018-02-28;340800.0
OndaCero_es;2018-02-28;493964.0
UberFacts;2018-02-28;14516195.0
BuzzFeed;2018-02-28;6454030.0
SavedYouAClick;2018-02-28;259419.0
MoviePass;2018-02-28;45497.0
kalesalad;2018-02-28;158903.0
cuantocabron;2018-02-28;209574.0
ladbible;2018-02-28;2036302.0
mental_floss;2018-02-28;648155.0
elmundotoday;2018-02-28;1159962.0
Cabronazi;2018-02-28;252636.0
lavecinarubia;2018-02-28;378770.0
pourmecoffee;2018-02-28;279890.0
NFL_Memes;2018-02-28;441558.0
9GAG;2018-02-28;14624182.0
funnyordie;2018-02-28;14393762.0
netflix;2018-02-28;4769712.0
hbo;2018-02-28;1922118.0
FOXTV;2018-02-28;1255905.0
SonyPicsTeens;2018-02-28;2990714.0
Miramax;2018-02-28;429317.0
NBC;2018-02-28;1794941.0
La1_tve;2018-02-28;532167.0
laSextaTV;2018-02-28;894851.0
9gagtv;2018-02-28;187408.0
PrimeVideo;2018-02-28;372061.0
hulu;2018-02-28;531579.0
CBS;2018-02-28;968803.0
shows_tv;2018-02-28;14304.0
MarvelStudios;2018-02-28;649959.0
TwitterMovies;2018-02-28;7194523.0
policia;2018-02-28;3126547.0
CIA;2018-02-28;2279436.0
WhiteHouse;2018-02-28;16711277.0
casareal;2018-02-28;829945.0
nswpolice;2018-02-28;153147.0
guardiacivil;2018-02-28;1190277.0
DGTes;2018-02-28;200581.0
esa;2018-02-28;825674.0
NASA;2018-02-28;28634143.0
CERN;2018-02-28;2562224.0
EU_Commission;2018-02-28;910047.0
UN;2018-02-28;10118001.0
EUCouncil;2018-02-28;312834.0
ONU_es;2018-02-28;944999.0
UNICEF;2018-02-28;7131218.0
sockington;2018-02-28;1420868.0
Fascinatingpics;2018-02-28;6460302.0
shedancestibet;2018-02-28;24009.0
A_single_bear;2018-02-28;112189.0
BronxZoosCobra;2018-02-28;159021.0
MoveTheWorld;2018-02-28;117922.0
peta;2018-02-28;1061574.0
dodo;2018-02-28;756017.0
BuzzFeedAnimals;2018-02-28;105399.0
NationalZoo;2018-02-28;416504.0
fabulousanimals;2018-02-28;1091136.0
darth;2018-02-28;118217.0
EmrgencyKittens;2018-02-28;6482070.0
AnimalPlanet;2018-02-28;1588766.0
natgeowild;2018-02-28;921485.0
TEDTalks;2018-02-28;10992638.0
materia_ciencia;2018-02-28;710130.0
cienciaplus;2018-02-28;391416.0
WIREDScience;2018-02-28;2098197.0
ScienceMarchDC;2018-02-28;355900.0
sciencemagazine;2018-02-28;1117800.0
sciencemuseum;2018-02-28;664728.0
aaas;2018-02-28;87747.0
NSF;2018-02-28;1088080.0
PopSci;2018-02-28;1260985.0
scienceworldca;2018-02-28;17313.0
rdfrs;2018-02-28;79861.0
MarsCuriosity;2018-02-28;3929042.0
cienciatmx;2018-02-28;23.0
CdeCiencia;2018-02-28;53887.0
StockTwits;2018-02-28;598483.0
business;2018-02-28;4633433.0
1Brokercom;2018-02-28;4630.0
LSFinancial;2018-02-28;15386.0
TV_TradingIdeas;2018-02-28;13804.0
mytradingbuddy;2018-02-28;84600.0
HarvardBiz;2018-02-28;5345143.0
BabyPips;2018-02-28;86908.0
FTTradingRoom;2018-02-28;23475.0
TradingNation;2018-02-28;16698.0
BigCheds;2018-02-28;41162.0
DanielsTrading;2018-02-28;6466.0
canuck2usa;2018-02-28;42674.0
BourseetTrading;2018-02-28;14897.0
tradingview;2018-02-28;41109.0
bonappetit;2018-03-01;3195767.0
NatGeoFood;2018-03-01;35549.0
TwitterFood;2018-03-01;838461.0
Fooddotcom;2018-03-01;28.0
newfoodeconomy;2018-03-01;5974.0
bflay;2018-03-01;2697182.0
RealCarrotFacts;2018-03-01;221819.0
NYTFood;2018-03-01;1419628.0
CivilEats;2018-03-01;92241.0
Seriouseats;2018-03-01;804410.0
RealCapnCrunch;2018-03-01;41679.0
iowagirleats;2018-03-01;15299.0
spoonuniversity;2018-03-01;17243.0
foodandwine;2018-03-01;6669787.0
epicurious;2018-03-01;2797492.0
Newsweek;2018-03-01;3421076.0
nytimes;2018-03-01;41268549.0
NBCNews;2018-03-01;5882703.0
CNN;2018-03-01;39574145.0
washingtonpost;2018-03-01;12169845.0
BBCWorld;2018-03-01;22743077.0
WSJ;2018-03-01;15580477.0
FoxNews;2018-03-01;17302773.0
ABC;2018-03-01;13553200.0
Reuters;2018-03-01;19425277.0
el_pais;2018-03-01;6573735.0
abc_es;2018-03-01;1520932.0
antena3com;2018-03-01;1355204.0
noticias_cuatro;2018-03-01;800502.0
24h_tve;2018-03-01;1263235.0
ecosdelbalon;2018-03-01;38514.0
NYT4thDownBot;2018-03-01;25961.0
baseballpro;2018-03-01;114753.0
FutbolAvanzado;2018-03-01;23221.0
NBA;2018-03-01;27362410.0
LaLiga;2018-03-01;3487073.0
AnalyseSport;2018-03-01;8571.0
Olympics;2018-03-01;6088781.0
wizard_cfc;2018-03-01;15127.0
ThatGuyTipsterr;2018-03-01;7808.0
moneyballfutbol;2018-03-01;2823.0
Multi_Apuesta;2018-03-01;50035.0
AP_Sports;2018-03-01;120066.0
sportbible;2018-03-01;1300429.0
SportsCenter;2018-03-01;35508225.0
livefolk;2018-03-01;201.0
travel;2018-03-01;6195974.0
NatGeoTravel;2018-03-01;6540499.0
TravelLeisure;2018-03-01;4014103.0
Earth_Pics;2018-03-01;8443444.0
EarthPix;2018-03-01;3029268.0
frugaltraveler;2018-03-01;516948.0
nytimestravel;2018-03-01;1141278.0
BBC_Travel;2018-03-01;982136.0
TelegraphTravel;2018-03-01;284020.0
TravelMagazine;2018-03-01;2784336.0
CNTraveler;2018-03-01;3190813.0
ThatsEarth;2018-03-01;1463705.0
chicagoideas;2018-03-01;39354.0
ViajaEnElMundo;2018-03-01;129577.0
TheBlondeSalad;2018-03-01;9928.0
kenzo;2018-03-01;319690.0
voguemagazine;2018-03-01;13656362.0
BritishVogue;2018-03-01;3606606.0
ELLEmagazine;2018-03-01;6857386.0
Cosmopolitan;2018-03-01;1724491.0
Fashionista_com;2018-03-01;2251308.0
WhoWhatWear;2018-03-01;2331061.0
TheCut;2018-03-01;1430634.0
TimesFashion;2018-03-01;2508003.0
ELLEUK;2018-03-01;1221415.0
LondonFashionWk;2018-03-01;1267356.0
VictoriasSecret;2018-03-01;11492418.0
styleinmadrid;2018-03-01;28506.0
RevistaInStyle;2018-03-01;31058.0
Sephora;2018-03-01;2385367.0
CiudadanosCs;2018-03-01;460792.0
Bcnisnotcat_;2018-03-01;52070.0
AMI__cat;2018-03-01;37312.0
TheDemocrats;2018-03-01;1426781.0
epp;2018-03-01;124992.0
ahorapodemos;2018-03-01;1323186.0
CNNPolitics;2018-03-01;2612634.0
bpolitics;2018-03-01;235020.0
ABCPolitics;2018-03-01;675387.0
MSNBC;2018-03-01;2027052.0
latimes;2018-03-01;3209478.0
thehill;2018-03-01;2997933.0
vox_es;2018-03-01;69891.0
cope_es;2018-03-01;340880.0
OndaCero_es;2018-03-01;494043.0
UberFacts;2018-03-01;14515828.0
BuzzFeed;2018-03-01;6454447.0
SavedYouAClick;2018-03-01;259438.0
MoviePass;2018-03-01;45718.0
kalesalad;2018-03-01;159008.0
cuantocabron;2018-03-01;209554.0
ladbible;2018-03-01;2039453.0
mental_floss;2018-03-01;648272.0
elmundotoday;2018-03-01;1160485.0
Cabronazi;2018-03-01;252690.0
lavecinarubia;2018-03-01;379580.0
pourmecoffee;2018-03-01;279940.0
NFL_Memes;2018-03-01;441528.0
9GAG;2018-03-01;14624414.0
funnyordie;2018-03-01;14394064.0
netflix;2018-03-01;4771158.0
hbo;2018-03-01;1922578.0
FOXTV;2018-03-01;1256213.0
SonyPicsTeens;2018-03-01;2990530.0
Miramax;2018-03-01;429271.0
NBC;2018-03-01;1795571.0
La1_tve;2018-03-01;532348.0
laSextaTV;2018-03-01;895009.0
9gagtv;2018-03-01;187396.0
PrimeVideo;2018-03-01;372197.0
hulu;2018-03-01;531609.0
CBS;2018-03-01;969505.0
shows_tv;2018-03-01;14308.0
MarvelStudios;2018-03-01;668602.0
TwitterMovies;2018-03-01;7194524.0
policia;2018-03-01;3127086.0
CIA;2018-03-01;2279784.0
WhiteHouse;2018-03-01;16716017.0
casareal;2018-03-01;830320.0
nswpolice;2018-03-01;153196.0
guardiacivil;2018-03-01;1191213.0
DGTes;2018-03-01;200779.0
esa;2018-03-01;825840.0
NASA;2018-03-01;28638734.0
CERN;2018-03-01;2562108.0
EU_Commission;2018-03-01;910561.0
UN;2018-03-01;10121283.0
EUCouncil;2018-03-01;313122.0
ONU_es;2018-03-01;945487.0
UNICEF;2018-03-01;7132895.0
sockington;2018-03-01;1420867.0
Fascinatingpics;2018-03-01;6460353.0
shedancestibet;2018-03-01;24011.0
A_single_bear;2018-03-01;112233.0
BronxZoosCobra;2018-03-01;159018.0
MoveTheWorld;2018-03-01;117961.0
peta;2018-03-01;1061635.0
dodo;2018-03-01;757586.0
BuzzFeedAnimals;2018-03-01;105514.0
NationalZoo;2018-03-01;418226.0
fabulousanimals;2018-03-01;1091217.0
darth;2018-03-01;118373.0
EmrgencyKittens;2018-03-01;6484303.0
AnimalPlanet;2018-03-01;1589009.0
natgeowild;2018-03-01;921598.0
TEDTalks;2018-03-01;10994011.0
materia_ciencia;2018-03-01;710383.0
cienciaplus;2018-03-01;391780.0
WIREDScience;2018-03-01;2098244.0
ScienceMarchDC;2018-03-01;355899.0
sciencemagazine;2018-03-01;1118198.0
sciencemuseum;2018-03-01;664872.0
aaas;2018-03-01;87798.0
NSF;2018-03-01;1088200.0
PopSci;2018-03-01;1261153.0
scienceworldca;2018-03-01;17345.0
rdfrs;2018-03-01;79903.0
MarsCuriosity;2018-03-01;3929286.0
cienciatmx;2018-03-01;23.0
CdeCiencia;2018-03-01;53974.0
StockTwits;2018-03-01;598573.0
business;2018-03-01;4634930.0
1Brokercom;2018-03-01;4634.0
LSFinancial;2018-03-01;15387.0
TV_TradingIdeas;2018-03-01;13820.0
mytradingbuddy;2018-03-01;84636.0
HarvardBiz;2018-03-01;5345778.0
BabyPips;2018-03-01;86933.0
FTTradingRoom;2018-03-01;23481.0
TradingNation;2018-03-01;16730.0
BigCheds;2018-03-01;41805.0
DanielsTrading;2018-03-01;6466.0
canuck2usa;2018-03-01;42678.0
BourseetTrading;2018-03-01;14926.0
tradingview;2018-03-01;41188.0
bonappetit;2018-03-02;3194720.0
NatGeoFood;2018-03-02;35570.0
TwitterFood;2018-03-02;838510.0
Fooddotcom;2018-03-02;28.0
newfoodeconomy;2018-03-02;5984.0
bflay;2018-03-02;2697372.0
RealCarrotFacts;2018-03-02;221810.0
NYTFood;2018-03-02;1419665.0
CivilEats;2018-03-02;92257.0
Seriouseats;2018-03-02;804402.0
RealCapnCrunch;2018-03-02;41678.0
iowagirleats;2018-03-02;15296.0
spoonuniversity;2018-03-02;17250.0
foodandwine;2018-03-02;6669680.0
epicurious;2018-03-02;2797631.0
Newsweek;2018-03-02;3421447.0
nytimes;2018-03-02;41274446.0
NBCNews;2018-03-02;5884267.0
CNN;2018-03-02;39580981.0
washingtonpost;2018-03-02;12172560.0
BBCWorld;2018-03-02;22747294.0
WSJ;2018-03-02;15583468.0
FoxNews;2018-03-02;17304969.0
ABC;2018-03-02;13554244.0
Reuters;2018-03-02;19428108.0
el_pais;2018-03-02;6574542.0
abc_es;2018-03-02;1521282.0
antena3com;2018-03-02;1355399.0
noticias_cuatro;2018-03-02;800630.0
24h_tve;2018-03-02;1263426.0
ecosdelbalon;2018-03-02;38519.0
NYT4thDownBot;2018-03-02;25958.0
baseballpro;2018-03-02;114768.0
FutbolAvanzado;2018-03-02;23236.0
NBA;2018-03-02;27365718.0
LaLiga;2018-03-02;3488333.0
AnalyseSport;2018-03-02;8569.0
Olympics;2018-03-02;6089544.0
wizard_cfc;2018-03-02;15157.0
ThatGuyTipsterr;2018-03-02;7900.0
moneyballfutbol;2018-03-02;2825.0
Multi_Apuesta;2018-03-02;50040.0
AP_Sports;2018-03-02;120055.0
sportbible;2018-03-02;1300550.0
SportsCenter;2018-03-02;35511242.0
livefolk;2018-03-02;201.0
travel;2018-03-02;6196996.0
NatGeoTravel;2018-03-02;6539684.0
TravelLeisure;2018-03-02;4014218.0
Earth_Pics;2018-03-02;8441286.0
EarthPix;2018-03-02;3027735.0
frugaltraveler;2018-03-02;516963.0
nytimestravel;2018-03-02;1141345.0
BBC_Travel;2018-03-02;982182.0
TelegraphTravel;2018-03-02;284025.0
TravelMagazine;2018-03-02;2784250.0
CNTraveler;2018-03-02;3190981.0
ThatsEarth;2018-03-02;1463612.0
chicagoideas;2018-03-02;39354.0
ViajaEnElMundo;2018-03-02;129628.0
TheBlondeSalad;2018-03-02;9934.0
kenzo;2018-03-02;319801.0
voguemagazine;2018-03-02;13655288.0
BritishVogue;2018-03-02;3606802.0
ELLEmagazine;2018-03-02;6857539.0
Cosmopolitan;2018-03-02;1724509.0
Fashionista_com;2018-03-02;2251382.0
WhoWhatWear;2018-03-02;2330912.0
TheCut;2018-03-02;1430670.0
TimesFashion;2018-03-02;2507983.0
ELLEUK;2018-03-02;1221424.0
LondonFashionWk;2018-03-02;1267593.0
VictoriasSecret;2018-03-02;11493384.0
styleinmadrid;2018-03-02;28503.0
RevistaInStyle;2018-03-02;31063.0
Sephora;2018-03-02;2385729.0
CiudadanosCs;2018-03-02;461025.0
Bcnisnotcat_;2018-03-02;52317.0
AMI__cat;2018-03-02;37334.0
TheDemocrats;2018-03-02;1426994.0
epp;2018-03-02;125001.0
ahorapodemos;2018-03-02;1323333.0
CNNPolitics;2018-03-02;2613252.0
bpolitics;2018-03-02;235201.0
ABCPolitics;2018-03-02;677111.0
MSNBC;2018-03-02;2029331.0
latimes;2018-03-02;3210210.0
thehill;2018-03-02;2999009.0
vox_es;2018-03-02;69962.0
cope_es;2018-03-02;340927.0
OndaCero_es;2018-03-02;494104.0
UberFacts;2018-03-02;14515050.0
BuzzFeed;2018-03-02;6454552.0
SavedYouAClick;2018-03-02;259476.0
MoviePass;2018-03-02;45854.0
kalesalad;2018-03-02;159123.0
cuantocabron;2018-03-02;209538.0
ladbible;2018-03-02;2041505.0
mental_floss;2018-03-02;648389.0
elmundotoday;2018-03-02;1160896.0
Cabronazi;2018-03-02;252767.0
lavecinarubia;2018-03-02;380251.0
pourmecoffee;2018-03-02;279951.0
NFL_Memes;2018-03-02;441514.0
9GAG;2018-03-02;14621745.0
funnyordie;2018-03-02;14394618.0
netflix;2018-03-02;4772879.0
hbo;2018-03-02;1923041.0
FOXTV;2018-03-02;1256411.0
SonyPicsTeens;2018-03-02;2990432.0
Miramax;2018-03-02;429221.0
NBC;2018-03-02;1796109.0
La1_tve;2018-03-02;532483.0
laSextaTV;2018-03-02;895148.0
9gagtv;2018-03-02;187376.0
PrimeVideo;2018-03-02;372285.0
hulu;2018-03-02;531682.0
CBS;2018-03-02;970100.0
shows_tv;2018-03-02;14313.0
MarvelStudios;2018-03-02;683405.0
TwitterMovies;2018-03-02;7194527.0
policia;2018-03-02;3127603.0
CIA;2018-03-02;2280125.0
WhiteHouse;2018-03-02;16720966.0
casareal;2018-03-02;830629.0
nswpolice;2018-03-02;153216.0
guardiacivil;2018-03-02;1191880.0
DGTes;2018-03-02;200949.0
esa;2018-03-02;825981.0
NASA;2018-03-02;28641302.0
CERN;2018-03-02;2561531.0
EU_Commission;2018-03-02;911042.0
UN;2018-03-02;10123984.0
EUCouncil;2018-03-02;313428.0
ONU_es;2018-03-02;945910.0
UNICEF;2018-03-02;7134045.0
sockington;2018-03-02;1420867.0
Fascinatingpics;2018-03-02;6459432.0
shedancestibet;2018-03-02;24019.0
A_single_bear;2018-03-02;112273.0
BronxZoosCobra;2018-03-02;159014.0
MoveTheWorld;2018-03-02;118003.0
peta;2018-03-02;1061667.0
dodo;2018-03-02;759078.0
BuzzFeedAnimals;2018-03-02;105586.0
NationalZoo;2018-03-02;420015.0
fabulousanimals;2018-03-02;1091158.0
darth;2018-03-02;118506.0
EmrgencyKittens;2018-03-02;6484517.0
AnimalPlanet;2018-03-02;1589193.0
natgeowild;2018-03-02;921686.0
TEDTalks;2018-03-02;10994627.0
materia_ciencia;2018-03-02;710600.0
cienciaplus;2018-03-02;392079.0
WIREDScience;2018-03-02;2098285.0
ScienceMarchDC;2018-03-02;355911.0
sciencemagazine;2018-03-02;1118539.0
sciencemuseum;2018-03-02;664961.0
aaas;2018-03-02;87876.0
NSF;2018-03-02;1088309.0
PopSci;2018-03-02;1261254.0
scienceworldca;2018-03-02;17359.0
rdfrs;2018-03-02;79925.0
MarsCuriosity;2018-03-02;3929299.0
cienciatmx;2018-03-02;22.0
CdeCiencia;2018-03-02;54041.0
StockTwits;2018-03-02;598669.0
business;2018-03-02;4636327.0
1Brokercom;2018-03-02;4636.0
LSFinancial;2018-03-02;15393.0
TV_TradingIdeas;2018-03-02;13837.0
mytradingbuddy;2018-03-02;84654.0
HarvardBiz;2018-03-02;5346154.0
BabyPips;2018-03-02;86959.0
FTTradingRoom;2018-03-02;23487.0
TradingNation;2018-03-02;16733.0
BigCheds;2018-03-02;42335.0
DanielsTrading;2018-03-02;6466.0
canuck2usa;2018-03-02;42794.0
BourseetTrading;2018-03-02;14950.0
tradingview;2018-03-02;41254.0
bonappetit;2018-03-03;3195680.0
NatGeoFood;2018-03-03;35598.0
TwitterFood;2018-03-03;838539.0
Fooddotcom;2018-03-03;28.0
newfoodeconomy;2018-03-03;5993.0
bflay;2018-03-03;2698219.0
RealCarrotFacts;2018-03-03;221771.0
NYTFood;2018-03-03;1419767.0
CivilEats;2018-03-03;92279.0
Seriouseats;2018-03-03;804583.0
RealCapnCrunch;2018-03-03;41681.0
iowagirleats;2018-03-03;15293.0
spoonuniversity;2018-03-03;17252.0
foodandwine;2018-03-03;6670357.0
epicurious;2018-03-03;2798090.0
Newsweek;2018-03-03;3421965.0
nytimes;2018-03-03;41282415.0
NBCNews;2018-03-03;5887883.0
CNN;2018-03-03;39590255.0
washingtonpost;2018-03-03;12177275.0
BBCWorld;2018-03-03;22754697.0
WSJ;2018-03-03;15587081.0
FoxNews;2018-03-03;17310030.0
ABC;2018-03-03;13560776.0
Reuters;2018-03-03;19432341.0
el_pais;2018-03-03;6575461.0
abc_es;2018-03-03;1521671.0
antena3com;2018-03-03;1355612.0
noticias_cuatro;2018-03-03;800806.0
24h_tve;2018-03-03;1263690.0
ecosdelbalon;2018-03-03;38515.0
NYT4thDownBot;2018-03-03;25952.0
baseballpro;2018-03-03;114794.0
FutbolAvanzado;2018-03-03;23259.0
NBA;2018-03-03;27370665.0
LaLiga;2018-03-03;3490763.0
AnalyseSport;2018-03-03;8569.0
Olympics;2018-03-03;6093664.0
wizard_cfc;2018-03-03;15201.0
ThatGuyTipsterr;2018-03-03;7922.0
moneyballfutbol;2018-03-03;2827.0
Multi_Apuesta;2018-03-03;50047.0
AP_Sports;2018-03-03;120071.0
sportbible;2018-03-03;1300678.0
SportsCenter;2018-03-03;35516476.0
livefolk;2018-03-03;201.0
travel;2018-03-03;6207312.0
NatGeoTravel;2018-03-03;6542511.0
TravelLeisure;2018-03-03;4014774.0
Earth_Pics;2018-03-03;8444459.0
EarthPix;2018-03-03;3029404.0
frugaltraveler;2018-03-03;517031.0
nytimestravel;2018-03-03;1141623.0
BBC_Travel;2018-03-03;982365.0
TelegraphTravel;2018-03-03;284141.0
TravelMagazine;2018-03-03;2784662.0
CNTraveler;2018-03-03;3192443.0
ThatsEarth;2018-03-03;1463550.0
chicagoideas;2018-03-03;39360.0
ViajaEnElMundo;2018-03-03;129767.0
TheBlondeSalad;2018-03-03;9936.0
kenzo;2018-03-03;319894.0
voguemagazine;2018-03-03;13656412.0
BritishVogue;2018-03-03;3607059.0
ELLEmagazine;2018-03-03;6858192.0
Cosmopolitan;2018-03-03;1725072.0
Fashionista_com;2018-03-03;2251594.0
WhoWhatWear;2018-03-03;2330891.0
TheCut;2018-03-03;1430712.0
TimesFashion;2018-03-03;2508025.0
ELLEUK;2018-03-03;1221415.0
LondonFashionWk;2018-03-03;1267922.0
VictoriasSecret;2018-03-03;11495396.0
styleinmadrid;2018-03-03;28502.0
RevistaInStyle;2018-03-03;31066.0
Sephora;2018-03-03;2386059.0
CiudadanosCs;2018-03-03;461240.0
Bcnisnotcat_;2018-03-03;52542.0
AMI__cat;2018-03-03;37357.0
TheDemocrats;2018-03-03;1427201.0
epp;2018-03-03;125021.0
ahorapodemos;2018-03-03;1323580.0
CNNPolitics;2018-03-03;2614536.0
bpolitics;2018-03-03;235348.0
ABCPolitics;2018-03-03;678336.0
MSNBC;2018-03-03;2031000.0
latimes;2018-03-03;3211519.0
thehill;2018-03-03;3000912.0
vox_es;2018-03-03;70052.0
cope_es;2018-03-03;341013.0
OndaCero_es;2018-03-03;494205.0
UberFacts;2018-03-03;14515389.0
BuzzFeed;2018-03-03;6456224.0
SavedYouAClick;2018-03-03;259497.0
MoviePass;2018-03-03;46201.0
kalesalad;2018-03-03;159275.0
cuantocabron;2018-03-03;209518.0
ladbible;2018-03-03;2042607.0
mental_floss;2018-03-03;648551.0
elmundotoday;2018-03-03;1161369.0
Cabronazi;2018-03-03;252838.0
lavecinarubia;2018-03-03;381343.0
pourmecoffee;2018-03-03;279992.0
NFL_Memes;2018-03-03;441479.0
9GAG;2018-03-03;14628939.0
funnyordie;2018-03-03;14395495.0
netflix;2018-03-03;4776354.0
hbo;2018-03-03;1923524.0
FOXTV;2018-03-03;1256574.0
SonyPicsTeens;2018-03-03;2990312.0
Miramax;2018-03-03;429170.0
NBC;2018-03-03;1796948.0
La1_tve;2018-03-03;532658.0
laSextaTV;2018-03-03;895325.0
9gagtv;2018-03-03;187350.0
PrimeVideo;2018-03-03;372384.0
hulu;2018-03-03;531761.0
CBS;2018-03-03;970722.0
shows_tv;2018-03-03;14318.0
MarvelStudios;2018-03-03;691983.0
TwitterMovies;2018-03-03;7194719.0
policia;2018-03-03;3128212.0
CIA;2018-03-03;2281588.0
WhiteHouse;2018-03-03;16727490.0
casareal;2018-03-03;831173.0
nswpolice;2018-03-03;153237.0
guardiacivil;2018-03-03;1192800.0
DGTes;2018-03-03;201101.0
esa;2018-03-03;826264.0
NASA;2018-03-03;28651465.0
CERN;2018-03-03;2562338.0
EU_Commission;2018-03-03;911568.0
UN;2018-03-03;10128722.0
EUCouncil;2018-03-03;313639.0
ONU_es;2018-03-03;946556.0
UNICEF;2018-03-03;7136859.0
sockington;2018-03-03;1420836.0
Fascinatingpics;2018-03-03;6468206.0
shedancestibet;2018-03-03;24023.0
A_single_bear;2018-03-03;112320.0
BronxZoosCobra;2018-03-03;159014.0
MoveTheWorld;2018-03-03;118028.0
peta;2018-03-03;1061781.0
dodo;2018-03-03;761435.0
BuzzFeedAnimals;2018-03-03;105670.0
NationalZoo;2018-03-03;421328.0
fabulousanimals;2018-03-03;1091594.0
darth;2018-03-03;118569.0
EmrgencyKittens;2018-03-03;6495922.0
AnimalPlanet;2018-03-03;1589775.0
natgeowild;2018-03-03;921981.0
TEDTalks;2018-03-03;10997658.0
materia_ciencia;2018-03-03;711142.0
cienciaplus;2018-03-03;392507.0
WIREDScience;2018-03-03;2098589.0
ScienceMarchDC;2018-03-03;355966.0
sciencemagazine;2018-03-03;1119114.0
sciencemuseum;2018-03-03;665247.0
aaas;2018-03-03;87927.0
NSF;2018-03-03;1088467.0
PopSci;2018-03-03;1261451.0
scienceworldca;2018-03-03;17371.0
rdfrs;2018-03-03;79985.0
MarsCuriosity;2018-03-03;3929558.0
cienciatmx;2018-03-03;22.0
CdeCiencia;2018-03-03;54248.0
StockTwits;2018-03-03;598722.0
business;2018-03-03;4637959.0
1Brokercom;2018-03-03;4644.0
LSFinancial;2018-03-03;15392.0
TV_TradingIdeas;2018-03-03;13864.0
mytradingbuddy;2018-03-03;84705.0
HarvardBiz;2018-03-03;5347812.0
BabyPips;2018-03-03;86982.0
FTTradingRoom;2018-03-03;23507.0
TradingNation;2018-03-03;16765.0
BigCheds;2018-03-03;42652.0
DanielsTrading;2018-03-03;6465.0
canuck2usa;2018-03-03;42918.0
BourseetTrading;2018-03-03;14962.0
tradingview;2018-03-03;41318.0
